epoch,0,acc,0.20279720279720279,loss,2.1666662976855324
epoch,1,acc,0.2727272727272727,loss,2.0519095261891684
epoch,2,acc,0.27672327672327673,loss,1.996308930336483
epoch,3,acc,0.2937062937062937,loss,1.9607569698303464
epoch,4,acc,0.3676323676323676,loss,1.8467728391526237
epoch,5,acc,0.4115884115884116,loss,1.7104935154082284
epoch,6,acc,0.4075924075924076,loss,1.656448519
epoch,7,acc,0.43356643356643354,loss,1.5948413610458374
epoch,8,acc,0.44955044955044954,loss,1.524188722882952
epoch,9,acc,0.47652347652347654,loss,1.5046596016202654
epoch,10,acc,0.4825174825174825,loss,1.4744194670329018
epoch,11,acc,0.5274725274725275,loss,1.3991531777003454
epoch,12,acc,0.4755244755244755,loss,1.4273533480507987
epoch,13,acc,0.46853146853146854,loss,1.464068337092324
epoch,14,acc,0.5674325674325674,loss,1.4093703504592654
epoch,15,acc,0.5044955044955045,loss,1.3286596082505726
epoch,16,acc,0.5654345654345654,loss,1.2713741764189705
epoch,17,acc,0.46353646353646355,loss,1.2558425589213296
epoch,18,acc,0.5174825174825175,loss,1.2972256522330026
epoch,19,acc,0.5154845154845155,loss,1.3653811027133276
epoch,20,acc,0.5384615384615384,loss,1.2440722026522197
epoch,21,acc,0.5784215784215784,loss,1.2606528060776847
epoch,22,acc,0.5474525474525475,loss,1.2521733764618161
epoch,23,acc,0.5864135864135864,loss,1.2715684922914656
epoch,24,acc,0.6063936063936064,loss,1.1986933397868322
epoch,25,acc,0.5874125874125874,loss,1.2635611059173706
epoch,26,acc,0.5804195804195804,loss,1.4384526733368161
epoch,27,acc,0.5904095904095904,loss,1.3756297637545873
epoch,28,acc,0.5774225774225774,loss,1.2928049649511064
epoch,29,acc,0.4385614385614386,loss,1.256212039599343
epoch,30,acc,0.6013986013986014,loss,1.3149622527379838
epoch,31,acc,0.5954045954045954,loss,1.2355465737600175
epoch,32,acc,0.5444555444555444,loss,1.1883215232500954
epoch,33,acc,0.6083916083916084,loss,1.224166098095122
epoch,34,acc,0.6123876123876124,loss,1.157289703687032
epoch,35,acc,0.5284715284715285,loss,1.1835583401104761
epoch,36,acc,0.6113886113886113,loss,1.1879444027703905
epoch,37,acc,0.5844155844155844,loss,1.1519249337060111
epoch,38,acc,0.5014985014985015,loss,1.196163605129908
epoch,39,acc,0.5814185814185814,loss,1.2576176807993935
epoch,40,acc,0.5984015984015985,loss,1.1494716122036888
epoch,41,acc,0.6413586413586414,loss,1.1008726471946353
epoch,42,acc,0.6093906093906094,loss,1.1100126788729714
epoch,43,acc,0.6273726273726273,loss,1.0986619232192871
epoch,44,acc,0.6543456543456544,loss,1.111603816350301
epoch,45,acc,0.6503496503496503,loss,1.0308484605380468
epoch,46,acc,0.6463536463536463,loss,1.062120102700733
epoch,47,acc,0.6233766233766234,loss,1.0127608303039792
epoch,48,acc,0.6353646353646354,loss,1.2041016627871801
epoch,49,acc,0.6373626373626373,loss,1.1959066419374376
epoch,50,acc,0.4985014985014985,loss,1.0707049691487873
epoch,51,acc,0.4725274725274725,loss,1.5982131201123435
epoch,52,acc,0.5454545454545454,loss,1.4234946398507982
epoch,53,acc,0.5934065934065934,loss,1.2372250708322676
epoch,54,acc,0.5984015984015985,loss,1.2131476222522675
epoch,55,acc,0.5734265734265734,loss,1.1471644564280434
